curriculum_id,course_id,instance
q012,c0064,Ing0607-1
q012,c1058,Ing0607-1
q012,c0046,Ing0607-1
q013,c0050,Ing0607-1
q013,c0064,Ing0607-1
q013,c0073,Ing0607-1
q013,c1058,Ing0607-1
q014,c0050,Ing0607-1
q014,c0064,Ing0607-1
q014,c0261,Ing0607-1
nan,c1058,Ing0607-1
q017,c0212,Ing0607-1
q017,c0215,Ing0607-1
q017,c0216,Ing0607-1
q017,c0228,Ing0607-1
q018,c0215,Ing0607-1
q018,c0216,Ing0607-1
q018,c0228,Ing0607-1
q018,c0899,Ing0607-1
q018,c0212,Ing0607-1
q019,c0220,Ing0607-1
q019,c0231,Ing0607-1
q019,c0137,Ing0607-1
q019,c0085,Ing0607-1
q020,c0243,Ing0607-1
q020,c0247,Ing0607-1
q020,c0137,Ing0607-1
q021,c0220,Ing0607-1
q021,c0137,Ing0607-1
q021,c0427,Ing0607-1
q021,c0247,Ing0607-1
q022,c1031,Ing0607-1
q023,c0180,Ing0607-1
q023,nan,Ing0607-1
q023,c0199,Ing0607-1
q023,c0200,Ing0607-1
q024,c0184,Ing0607-1
q024,c0185,Ing0607-1
q024,c0105,Ing0607-1
q024,c0202,Ing0607-1
q025,c0184,Ing0607-1
q025,c0185,Ing0607-1
q025,c0105,Ing0607-1
q025,c0018,Ing0607-1
q026,nan,Ing0607-1
q026,c0429,Ing0607-1
q027,c0154,Ing0607-1
q027,c0896,Ing0607-1
q027,c0961,Ing0607-1
q028,c0154,Ing0607-1
q028,c0896,Ing0607-1
nan,c0128,Ing0607-1
q030,c0142,Ing0607-1
q030,c0881,Ing0607-1
q030,c0951,Ing0607-1
q031,c0128,Ing0607-1
q031,c0142,Ing0607-1
q031,c0881,Ing0607-1
q031,c0965,Ing0607-1
q032,c0128,Ing0607-1
q032,c0142,Ing0607-1
q032,c0899,Ing0607-1
q033,c0128,Ing0607-1
q033,c0142,Ing0607-1
q033,c0881,Ing0607-1
q033,c0949,Ing0607-1
q034,c0137,Ing0607-1
q034,c0143,Ing0607-1
q034,c1042,Ing0607-1
q035,c0137,Ing0607-1
q035,c0143,Ing0607-1
q038,c0046,Ing0607-1
q038,c0051,Ing0607-1
q038,c0059,Ing0607-1
q039,c0184,Ing0607-1
q039,c0185,Ing0607-1
q039,c0261,Ing0607-1
q039,nan,Ing0607-1
q040,c0185,Ing0607-1
q040,c0261,Ing0607-1
q040,c0474,Ing0607-1
q041,c0184,Ing0607-1
q041,c0185,Ing0607-1
q041,c0261,Ing0607-1
q041,c0281,Ing0607-1
q042,c0450,Ing0607-1
q042,c1009,Ing0607-1
q042,c0600,Ing0607-1
q042,c0474,Ing0607-1
q043,c0450,Ing0607-1
q043,c0600,Ing0607-1
q044,c0450,Ing0607-1
q044,c0452,Ing0607-1
q045,c0450,Ing0607-1
nan,c0452,Ing0607-1
q045,c0018,Ing0607-1
q045,c0261,Ing0607-1
q046,c0462,Ing0607-1
q046,c0463,Ing0607-1
q046,c0495,Ing0607-1
q047,c0462,Ing0607-1
nan,c0463,Ing0607-1
q047,c0474,Ing0607-1
nan,c0462,Ing0607-1
q048,c0463,Ing0607-1
q048,c0099,Ing0607-1
q049,c0462,Ing0607-1
q049,c0463,Ing0607-1
q049,c0027,Ing0607-1
q049,c0803,Ing0607-1
q049,c0026,Ing0607-1
q050,c0231,Ing0607-1
q050,c0439,Ing0607-1
q050,c0836,Ing0607-1
q050,c0417,Ing0607-1
q051,c0433,Ing0607-1
q051,c0836,Ing0607-1
q051,c0439,Ing0607-1
q051,c0440,Ing0607-1
q051,c0442,Ing0607-1
q052,c0422,Ing0607-1
q052,nan,Ing0607-1
q052,c0247,Ing0607-1
q052,c0427,Ing0607-1
q052,c0429,Ing0607-1
q053,c0422,Ing0607-1
q053,c0429,Ing0607-1
q053,c0085,Ing0607-1
q054,c0422,Ing0607-1
q054,c0429,Ing0607-1
q054,c0085,Ing0607-1
q054,c0816,Ing0607-1
q055,c0422,Ing0607-1
q055,c0429,Ing0607-1
q056,c0422,Ing0607-1
q056,c0429,Ing0607-1
nan,c0085,Ing0607-1
q056,c0427,Ing0607-1
q057,c0474,Ing0607-1
q057,c0281,Ing0607-1
q057,c0073,Ing0607-1
q057,c0261,Ing0607-1
q058,c0261,Ing0607-1
q058,c0495,Ing0607-1
q059,c0474,Ing0607-1
q059,c0281,Ing0607-1
q059,c0073,Ing0607-1
q060,c0484,Ing0607-1
q060,c1068,Ing0607-1
q061,c0484,Ing0607-1
q061,c1068,Ing0607-1
q061,c0600,Ing0607-1
q061,c1067,Ing0607-1
nan,c0484,Ing0607-1
nan,c0513,Ing0607-1
q063,c0516,Ing0607-1
q064,c0429,Ing0607-1
nan,c0524,Ing0607-1
q066,c0519,Ing0607-1
q066,c0533,Ing0607-1
q066,c1057,Ing0607-1
q067,c0536,Ing0607-1
q068,c0793,Ing0607-1
q068,c0830,Ing0607-1
q068,c0026,Ing0607-1
q068,c1020,Ing0607-1
q068,c0027,Ing0607-1
q069,c0427,Ing0607-1
q069,c0820,Ing0607-1
q069,c0830,Ing0607-1
q070,c0836,Ing0607-1
q070,c0830,Ing0607-1
q070,c0820,Ing0607-1
q071,c0803,Ing0607-1
q071,c0533,Ing0607-1
q071,c0806,Ing0607-1
q071,c0080,Ing0607-1
q072,c0821,Ing0607-1
q072,nan,Ing0607-1
q072,c0826,Ing0607-1
q072,c0080,Ing0607-1
q072,c0824,Ing0607-1
q073,c0821,Ing0607-1
q073,c0823,Ing0607-1
q073,c0824,Ing0607-1
q073,c0826,Ing0607-1
q074,c0840,Ing0607-1
q074,c0846,Ing0607-1
q074,nan,Ing0607-1
q074,c0855,Ing0607-1
q075,c0839,Ing0607-1
q075,c0841,Ing0607-1
q075,c0848,Ing0607-1
q075,c0857,Ing0607-1
q000,c1033,Ing0405-1
q001,c0046,Ing0405-1
q001,c0097,Ing0405-1
q001,nan,Ing0405-1
q002,c0099,Ing0405-1
q002,c0105,Ing0405-1
q002,nan,Ing0405-1
q003,c1024,Ing0405-1
q004,c0216,Ing0405-1
q004,c0212,Ing0405-1
q005,c0006,Ing0405-1
q005,c0216,Ing0405-1
q005,c0212,Ing0405-1
q005,c0085,Ing0405-1
q006,c0006,Ing0405-1
q006,c0216,Ing0405-1
q006,c0212,Ing0405-1
q007,c0011,Ing0405-1
q007,c0018,Ing0405-1
q007,c0026,Ing0405-1
q007,c0027,Ing0405-1
q007,c1020,Ing0405-1
q008,c0231,Ing0405-1
q008,c0220,Ing0405-1
q008,c0427,Ing0405-1
q008,c0080,Ing0405-1
nan,c0091,Ing0405-1
q009,c1027,Ing0405-1
q010,c0051,Ing0405-1
q010,c0059,Ing0405-1
q010,c1009,Ing0405-1
nan,c1013,Ing0405-1
q011,c0050,Ing0405-1
q011,c0064,Ing0405-1
q011,c1058,Ing0405-1
q011,c0046,Ing0405-1
q012,c0050,Ing0405-1
q012,c0064,Ing0405-1
q012,c0073,Ing0405-1
q012,c1058,Ing0405-1
q013,c0050,Ing0405-1
q013,c0064,Ing0405-1
q013,c0261,Ing0405-1
q013,c1058,Ing0405-1
q015,c0212,Ing0405-1
q015,c0216,Ing0405-1
q015,c0228,Ing0405-1
q016,c0220,Ing0405-1
q016,c0767,Ing0405-1
q016,c0085,Ing0405-1
q017,c0220,Ing0405-1
q017,c0243,Ing0405-1
q017,c0247,Ing0405-1
q017,c0767,Ing0405-1
q019,c0180,Ing0405-1
q019,nan,Ing0405-1
q019,c0199,Ing0405-1
q020,c0184,Ing0405-1
q020,c0185,Ing0405-1
q020,c0105,Ing0405-1
q021,c0184,Ing0405-1
q021,c0105,Ing0405-1
q021,c0018,Ing0405-1
q022,c0184,Ing0405-1
q022,c0185,Ing0405-1
q022,c0105,Ing0405-1
q022,c0429,Ing0405-1
q023,c0896,Ing0405-1
q023,c0961,Ing0405-1
q024,c0154,Ing0405-1
q024,c0957,Ing0405-1
q025,c0154,Ing0405-1
q025,c0896,Ing0405-1
q025,c0959,Ing0405-1
q026,c0128,Ing0405-1
q026,c0142,Ing0405-1
q026,c0881,Ing0405-1
q027,c0128,Ing0405-1
q027,c0142,Ing0405-1
q027,nan,Ing0405-1
q027,c0965,Ing0405-1
q028,c0128,Ing0405-1
q028,c0898,Ing0405-1
q029,c0128,Ing0405-1
q029,c0142,Ing0405-1
nan,c0881,Ing0405-1
q029,c0949,Ing0405-1
q030,c0137,Ing0405-1
q030,nan,Ing0405-1
q030,c1041,Ing0405-1
q030,c1042,Ing0405-1
q031,c0137,Ing0405-1
q034,c0051,Ing0405-1
q034,c0059,Ing0405-1
q035,c0184,Ing0405-1
q035,c0185,Ing0405-1
q035,c0261,Ing0405-1
q035,c0202,Ing0405-1
q036,c0184,Ing0405-1
q036,c0185,Ing0405-1
q036,c0261,Ing0405-1
q036,c0474,Ing0405-1
q037,c0184,Ing0405-1
q037,c0185,Ing0405-1
q037,c0261,Ing0405-1
q037,c0281,Ing0405-1
q038,c0450,Ing0405-1
q038,c1009,Ing0405-1
q038,c0600,Ing0405-1
q038,c0474,Ing0405-1
q039,c0450,Ing0405-1
q039,c1009,Ing0405-1
q039,c0600,Ing0405-1
q039,c0202,Ing0405-1
q039,c0281,Ing0405-1
q040,c0450,Ing0405-1
q040,c0452,Ing0405-1
q040,c0429,Ing0405-1
q040,c0202,Ing0405-1
q041,c0450,Ing0405-1
q041,c0452,Ing0405-1
q041,nan,Ing0405-1
q041,c0261,Ing0405-1
q041,c0202,Ing0405-1
q042,c0462,Ing0405-1
q042,c0463,Ing0405-1
q042,c0073,Ing0405-1
q042,c0495,Ing0405-1
q043,c0462,Ing0405-1
q043,c0463,Ing0405-1
q043,c0489,Ing0405-1
q043,c0474,Ing0405-1
q044,c0462,Ing0405-1
q044,nan,Ing0405-1
q045,c0462,Ing0405-1
q045,c0463,Ing0405-1
q045,c0018,Ing0405-1
q045,c0803,Ing0405-1
q045,c0026,Ing0405-1
q046,c0439,Ing0405-1
q046,c0417,Ing0405-1
q046,c0243,Ing0405-1
q047,c0433,Ing0405-1
q047,c0836,Ing0405-1
q047,c0439,Ing0405-1
q047,c0440,Ing0405-1
q047,c0442,Ing0405-1
q048,c0422,Ing0405-1
q048,c0816,Ing0405-1
q048,c0247,Ing0405-1
q049,c0422,Ing0405-1
q049,c0816,Ing0405-1
q049,c0427,Ing0405-1
q050,c0422,Ing0405-1
q050,c0816,Ing0405-1
q051,c0422,Ing0405-1
q051,c0429,Ing0405-1
q051,c0085,Ing0405-1
q051,c0446,Ing0405-1
q052,c0422,Ing0405-1
q052,c0429,Ing0405-1
q052,c0085,Ing0405-1
q052,c0816,Ing0405-1
q053,c0422,Ing0405-1
q053,c0429,Ing0405-1
q053,c0085,Ing0405-1
q053,c0718,Ing0405-1
q054,c0429,Ing0405-1
q054,c0085,Ing0405-1
q054,c0427,Ing0405-1
q055,c0474,Ing0405-1
q055,c0281,Ing0405-1
q055,c0073,Ing0405-1
q055,c0261,Ing0405-1
q055,c1013,Ing0405-1
q056,nan,Ing0405-1
q056,c0281,Ing0405-1
q056,c0261,Ing0405-1
q056,c0495,Ing0405-1
q057,c0474,Ing0405-1
q057,c0281,Ing0405-1
q057,c0073,Ing0405-1
q057,c1013,Ing0405-1
q058,c0484,Ing0405-1
q058,c0485,Ing0405-1
q058,c0489,Ing0405-1
q059,c0484,Ing0405-1
q059,nan,Ing0405-1
q059,c0481,Ing0405-1
q059,c0600,Ing0405-1
q060,c0484,Ing0405-1
q060,c0485,Ing0405-1
q060,c0524,Ing0405-1
q061,c0513,Ing0405-1
q061,c0724,Ing0405-1
q061,c0516,Ing0405-1
q062,c0513,Ing0405-1
nan,c0724,Ing0405-1
q063,c0519,Ing0405-1
q063,c0524,Ing0405-1
q064,c0519,Ing0405-1
q064,c0533,Ing0405-1
q065,c0519,Ing0405-1
q065,c0536,Ing0405-1
q066,c0793,Ing0405-1
q066,c0026,Ing0405-1
q066,c0027,Ing0405-1
q066,c1020,Ing0405-1
q067,c0816,Ing0405-1
q067,c0836,Ing0405-1
q067,c0427,Ing0405-1
q067,c0820,Ing0405-1
q067,c0830,Ing0405-1
q068,c0836,Ing0405-1
q068,c0830,Ing0405-1
q068,c0427,Ing0405-1
q069,nan,Ing0405-1
q069,c0830,Ing0405-1
q069,c0820,Ing0405-1
q070,c0803,Ing0405-1
q070,nan,Ing0405-1
q070,c0806,Ing0405-1
q070,c0080,Ing0405-1
q071,c0821,Ing0405-1
q071,c0823,Ing0405-1
q072,c0821,Ing0405-1
q072,c0823,Ing0405-1
q000,LET-ITA-EleLinGenFil,Let0304-1
q000,LET-CLE-LinLat,Let0304-1
q000,LET-STO-StoMed1,Let0304-1
q000,LET-GEO-Geo1,Let0304-1
q001,CBC-LIB-Arc,Let0304-1
q002,LET-ITA-LetIta2,Let0304-1
q002,nan,Let0304-1
q003,LET-ITA-LinIta,Let0304-1
q003,LET-ITA-LetIta2,Let0304-1
q003,CBC-LIB-PalLat,Let0304-1
q004,LET-ITA-LinIta,Let0304-1
q004,LET-ITA-LetIta2,Let0304-1
q004,CBC-LIB-StoLibSta,Let0304-1
q005,CBC-ART-StoMus,Let0304-1
q005,LET-FIL-Est,Let0304-1
q006,LET-ITA-EleLinGenFil,Let0304-1
q006,LET-GEO-Geo1,Let0304-1
q006,LET-CLE-LinGre,Let0304-1
q006,LET-CLE-LinLat,Let0304-1
q007,LET-CLE-Glo,Let0304-1
q007,LET-ITA-LetIta2,Let0304-1
q007,LET-CST-StoGre,Let0304-1
q008,LET-CLE-FilCla,Let0304-1
q008,LET-CLE-LinLetGre2,Let0304-1
q008,LET-CST-StoRom,Let0304-1
q010,LET-ITA-LetIta2,Let0304-1
q010,LET-CST-StoGre,Let0304-1
q010,LET-CST-StoRom,Let0304-1
q011,LET-CLE-FilCla,Let0304-1
q011,CBC-ARC-TopRilMonAnt,Let0304-1
q012,LET-CST-EpiLat,Let0304-1
q012,LET-CLE-Glo,Let0304-1
q012,CBC-ARC-TopRilMonAnt,Let0304-1
q014,LET-GEO-Geo2,Let0304-1
q014,LET-ITA-LetIta2,Let0304-1
q015,LET-GEO-Geo2,Let0304-1
q015,LET-ITA-LinIta,Let0304-1
q015,LET-FIL-StoSci,Let0304-1
q015,CBC-ART-StoMus,Let0304-1
q016,LET-GEO-Geo2,Let0304-1
nan,LET-ITA-LinIta,Let0304-1
q016,LET-FIL-StoSci,Let0304-1
q016,LET-GEO-StoCriCin,Let0304-1
q018,nan,Let0304-1
q018,LET-ITA-LetIta2,Let0304-1
q018,CBC-LIB-PalLat,Let0304-1
q019,LET-STO-StoMed2,Let0304-1
q019,nan,Let0304-1
q020,LET-ITA-EleLinGenFil,Let0304-1
q020,LET-GEO-Geo1,Let0304-1
q020,LET-CLE-LinLat,Let0304-1
nan,LET-CST-StoGre,Let0304-1
q022,LET-ITA-EleLinGenFil,Let0304-1
q022,LET-GEO-Geo1,Let0304-1
q022,LET-CLE-LinLat,Let0304-1
q022,LET-CST-StoRom,Let0304-1
q023,LET-ITA-LetIta2,Let0304-1
q023,LET-FIL-StoSci,Let0304-1
q023,LET-STO-StoMed1,Let0304-1
q024,CBC-ARC-ArcCriMed,Let0304-1
q024,LET-FIL-Est,Let0304-1
q025,CBC-ARC-Geo1,Let0304-1
q025,CBC-ARC-LinLat,Let0304-1
q025,CBC-ART-ArcStoArtMusA,Let0304-1
q026,CBC-ARC-LinLat,Let0304-1
q026,CBC-ART-StoProArtCulMatMed,Let0304-1
q027,CBC-ARC-Geo1,Let0304-1
q027,CBC-ARC-LinLat,Let0304-1
q027,LET-STO-StoMed1,Let0304-1
q027,CBC-ART-StoArcMed,Let0304-1
q028,CBC-ART-EleInfSciCatBenCul,Let0304-1
q028,CBC-ART-StoCriArt,Let0304-1
q028,CBC-ART-ArcStoArtMusA,Let0304-1
q029,CBC-ART-EleInfSciCatBenCul,Let0304-1
q029,CBC-ART-StoRes,Let0304-1
q029,CBC-ART-StoCriArt,Let0304-1
q029,CBC-ART-StoDisGra,Let0304-1
q030,CBC-ART-MatCarCosResEdiSto,Let0304-1
q030,CBC-ART-StoMus,Let0304-1
q030,LET-FIL-Est,Let0304-1
q030,CBC-ART-StoArcCon,Let0304-1
q031,CBC-ART-MatCarCosResEdiSto,Let0304-1
q031,CBC-ART-StoMus,Let0304-1
q031,CBC-ART-SocArt,Let0304-1
q031,CBC-ART-StoArcCon,Let0304-1
q032,CBC-ART-MatCarCosResEdiSto,Let0304-1
q032,CBC-ART-StoCriCin,Let0304-1
q032,LET-FIL-Est,Let0304-1
q032,CBC-ART-StoArcCon,Let0304-1
q033,CBC-ART-StoCriCin,Let0304-1
q033,CBC-ART-SocArt,Let0304-1
q033,CBC-ART-StoArcCon,Let0304-1
q034,CBC-ART-MatCarCosResEdiSto,Let0304-1
q034,CBC-ART-StoTecFot,Let0304-1
q034,LET-FIL-Est,Let0304-1
q034,CBC-ART-StoArcCon,Let0304-1
q035,nan,Let0304-1
q035,CBC-ART-StoTecFot,Let0304-1
q035,CBC-ART-SocArt,Let0304-1
q036,LET-CST-StoGre,Let0304-1
q036,CBC-ARC-Geo1,Let0304-1
q036,CBC-ARC-LinLat,Let0304-1
q036,CBC-ARC-Palantro,Let0304-1
q037,CBC-ARC-TopRilMonAnt,Let0304-1
q037,LET-CLE-LinGre,Let0304-1
q037,CBC-ARC-ArcCla2,Let0304-1
q038,LET-CST-StoRom,Let0304-1
q038,CBC-ARC-TopRilMonAnt,Let0304-1
q039,CBC-ARC-MatTecAppArc,Let0304-1
q039,CBC-ARC-EtrAntIta,Let0304-1
q039,nan,Let0304-1
q040,CBC-ARC-MatTecAppArc,Let0304-1
q040,CBC-ARC-EtrAntIta,Let0304-1
q040,CBC-LIB-InfDoc,Let0304-1
q041,CBC-ARC-MatTecAppArc,Let0304-1
q041,LET-STO-StoMed1,Let0304-1
nan,LET-CLE-Glo,Let0304-1
q042,CBC-ARC-MatTecAppArc,Let0304-1
q042,LET-STO-StoMed1,Let0304-1
q042,CBC-LIB-InfDoc,Let0304-1
q043,CBC-LIB-Arc,Let0304-1
q043,CBC-ARC-Geo1,Let0304-1
q043,CBC-ARC-LinLat,Let0304-1
q043,LET-STO-StoMed1,Let0304-1
q044,CBC-LIB-PalLat,Let0304-1
q044,CBC-LIB-ArcSpe,Let0304-1
q044,CBC-ART-StoTecArt,Let0304-1
q045,CBC-LIB-PalLat,Let0304-1
q046,CBC-LIB-PalLat,Let0304-1
q046,CBC-LIB-StoLibSta,Let0304-1
q047,CBC-LIB-PalLat,Let0304-1
q047,LET-STO-StoMed1,Let0304-1
q048,CBC-LIB-ArcSpe,Let0304-1
q048,CBC-LIB-Cod,Let0304-1
nan,CBC-LIB-StoBib,Let0304-1
q050,CBC-LIB-InfDoc,Let0304-1
q050,CBC-LIB-Cod,Let0304-1
q051,CBC-LIB-InfDoc,Let0304-1
q051,CBC-LIB-StoBib,Let0304-1
q052,nan,Let0304-1
q052,CBC-LIB-Cod,Let0304-1
nan,CBC-LIB-StoLibSta,Let0304-1
q053,CBC-LIB-StoBib,Let0304-1
q054,nan,Let0304-1
q055,LET-STO-StoMed1,Let0304-1
q000,c0094,Ing0203-3
q000,c0107,Ing0203-3
q000,c0112,Ing0203-3
q001,c0098,Ing0203-3
q001,c0104,Ing0203-3
q001,c0114,Ing0203-3
q002,c0116,Ing0203-3
q002,c0117,Ing0203-3
q003,c0210,Ing0203-3
q003,c0214,Ing0203-3
q003,c0226,Ing0203-3
q004,c0284,Ing0203-3
q004,c0012,Ing0203-3
q004,c0223,Ing0203-3
q004,c0218,Ing0203-3
q005,c0284,Ing0203-3
q006,c0309,Ing0203-3
q006,c0299,Ing0203-3
q007,c0284,Ing0203-3
q008,c0035,Ing0203-3
q008,c0036,Ing0203-3
q009,c0042,Ing0203-3
q009,c0045,Ing0203-3
q009,c0057,Ing0203-3
q010,c0052,Ing0203-3
q010,c0053,Ing0203-3
q010,c0055,Ing0203-3
q010,c0259,Ing0203-3
q013,c0218,Ing0203-3
q013,c0223,Ing0203-3
q013,c0284,Ing0203-3
q014,c0227,Ing0203-3
q014,c0286,Ing0203-3
q015,c0227,Ing0203-3
q015,c0291,Ing0203-3
q015,c0299,Ing0203-3
q016,c0177,Ing0203-3
q016,c0179,Ing0203-3
q016,c0181,Ing0203-3
q017,c0254,Ing0203-3
q017,c0271,Ing0203-3
nan,c0198,Ing0203-3
q018,c0063,Ing0203-3
q018,c0348,Ing0203-3
q019,c0130,Ing0203-3
q019,c0151,Ing0203-3
q020,c0130,Ing0203-3
q020,c0151,Ing0203-3
q020,c0159,Ing0203-3
q021,c0151,Ing0203-3
q021,c0160,Ing0203-3
q023,c0254,Ing0203-3
q023,c0259,Ing0203-3
q023,c0052,Ing0203-3
q023,c0271,Ing0203-3
q025,c0284,Ing0203-3
q025,c0291,Ing0203-3
q026,c0284,Ing0203-3
q026,c0579,Ing0203-3
q026,c0580,Ing0203-3
q027,c0284,Ing0203-3
q027,c0312,Ing0203-3
q028,c0286,Ing0203-3
q028,c0299,Ing0203-3
q028,c299b,Ing0203-3
q028,c0317,Ing0203-3
q029,c0286,Ing0203-3
q029,c0301,Ing0203-3
q029,c0317,Ing0203-3
q029,c0632,Ing0203-3
q030,c0286,Ing0203-3
q030,c0317,Ing0203-3
q031,c0286,Ing0203-3
q031,c0308,Ing0203-3
q031,c0317,Ing0203-3
q032,c0286,Ing0203-3
q032,c0309,Ing0203-3
q032,c309b,Ing0203-3
q032,c0317,Ing0203-3
q033,c0055,Ing0203-3
q033,c0063,Ing0203-3
q034,c0055,Ing0203-3
q035,c0343,Ing0203-3
q035,c0344,Ing0203-3
q035,c0625,Ing0203-3
q036,c0331,Ing0203-3
q036,c0344,Ing0203-3
q037,c0344,Ing0203-3
q038,c0356,Ing0203-3
q039,c0358,Ing0203-3
q039,c0625,Ing0203-3
q040,c0402,Ing0203-3
q040,c0625,Ing0203-3
q041,c0381,Ing0203-3
q041,c0625,Ing0203-3
q042,c0063,Ing0203-3
q042,c0625,Ing0203-3
q043,c0348,Ing0203-3
q043,c0363,Ing0203-3
q043,c0352,Ing0203-3
q044,c0348,Ing0203-3
q044,c0363,Ing0203-3
q044,c0353,Ing0203-3
q045,c0348,Ing0203-3
q045,c0364,Ing0203-3
q045,c0365,Ing0203-3
q045,c0352,Ing0203-3
q046,c0348,Ing0203-3
q046,c0364,Ing0203-3
q046,c0365,Ing0203-3
q046,c0353,Ing0203-3
q047,c0348,Ing0203-3
q047,c0352,Ing0203-3
q048,c0348,Ing0203-3
q048,c0353,Ing0203-3
q049,c0348,Ing0203-3
q049,c0369,Ing0203-3
q049,c0352,Ing0203-3
q050,c0348,Ing0203-3
q050,nan,Ing0203-3
q050,c0353,Ing0203-3
q053,c0381,Ing0203-3
q053,c0259,Ing0203-3
q054,c0381,Ing0203-3
q054,c0358,Ing0203-3
q055,c0381,Ing0203-3
q055,c0402,Ing0203-3
q057,c0395,Ing0203-3
q057,c0624,Ing0203-3
q058,c0369,Ing0203-3
q059,c0364,Ing0203-3
q059,c0365,Ing0203-3
q060,c0352,Ing0203-3
q060,c0625,Ing0203-3
q060,c0348,Ing0203-3
q060,c0063,Ing0203-3
q061,c0352,Ing0203-3
q061,c0457,Ing0203-3
q061,c0348,Ing0203-3
q061,c0063,Ing0203-3
q062,c0481,Ing0203-3
q062,c0330,Ing0203-3
q062,c0063,Ing0203-3
q063,c0330,Ing0203-3
q063,c0055,Ing0203-3
q063,c0063,Ing0203-3
q064,c0330,Ing0203-3
q064,c0343,Ing0203-3
q065,c0624,Ing0203-3
q065,c0511,Ing0203-3
q065,c0395,Ing0203-3
q065,c0117,Ing0203-3
q065,c0116,Ing0203-3
q066,c0402,Ing0203-3
q066,c0117,Ing0203-3
q066,c0116,Ing0203-3
q067a,c0624,Ing0203-3
q067a,c0511,Ing0203-3
q067a,c0395,Ing0203-3
q067a,c0117,Ing0203-3
q067b,c0624,Ing0203-3
q067b,c0511,Ing0203-3
q067b,c0395,Ing0203-3
q067b,c0364,Ing0203-3
q067b,c0116,Ing0203-3
q068,c0284,Ing0203-3
q068,c0579,Ing0203-3
q068,c0580,Ing0203-3
q068,c0317,Ing0203-3
q068,c0301,Ing0203-3
q069,c0363,Ing0203-3
q069,c0036,Ing0203-3
q070,c0284,Ing0203-3
q070,c0317,Ing0203-3
q070,c0595,Ing0203-3
q070,c0301,Ing0203-3
q070,c0309,Ing0203-3
q000,c0095,Ing0506-2
q000,c0108,Ing0506-2
q001,c0103,Ing0506-2
q001,c0110,Ing0506-2
q001,c0113,Ing0506-2
q001,c0722,Ing0506-2
q002,c0106,Ing0506-2
q002,nan,Ing0506-2
q002,c0118,Ing0506-2
q002,c0998,Ing0506-2
q003,c0106,Ing0506-2
q003,c0115,Ing0506-2
nan,c0998,Ing0506-2
nan,c1077,Ing0506-2
q004,c0106,Ing0506-2
q004,c0115,Ing0506-2
q004,c0723,Ing0506-2
q004,c0998,Ing0506-2
q005,c0211,Ing0506-2
q005,c0213,Ing0506-2
q005,c0238,Ing0506-2
q006,c0009,Ing0506-2
q006,c0230,Ing0506-2
q006,c0023,Ing0506-2
q007,c0230,Ing0506-2
q007,c0023,Ing0506-2
q008,c0009,Ing0506-2
q008,c0023,Ing0506-2
q008,c0019,Ing0506-2
q009,c0015,Ing0506-2
q009,c0019,Ing0506-2
q009,c0020,Ing0506-2
q009,c0024,Ing0506-2
q010,c0019,Ing0506-2
q010,c0088,Ing0506-2
q010,c0089,Ing0506-2
q010,c0221,Ing0506-2
q011,c0015,Ing0506-2
q011,c0795,Ing0506-2
q011,c0897,Ing0506-2
q011,c0230,Ing0506-2
q012,c0044,Ing0506-2
q012,c0056,Ing0506-2
q012,c0069,Ing0506-2
q013,c0047,Ing0506-2
q014,c0049,Ing0506-2
q014,c0062,Ing0506-2
q014,c0742,Ing0506-2
q015,c0049,Ing0506-2
q015,c0061,Ing0506-2
q015,c0062,Ing0506-2
q015,c0074,Ing0506-2
q016,nan,Ing0506-2
q016,c0061,Ing0506-2
q016,c0062,Ing0506-2
q016,c1069,Ing0506-2
q017,c0049,Ing0506-2
q017,c0061,Ing0506-2
q017,c0062,Ing0506-2
q017,c0072,Ing0506-2
q019,c0217,Ing0506-2
q019,c0219,Ing0506-2
q019,c0230,Ing0506-2
q020,c0217,Ing0506-2
q020,c0230,Ing0506-2
q020,c0897,Ing0506-2
q021,c0221,Ing0506-2
q021,c0225,Ing0506-2
q021,c0232,Ing0506-2
q022,c0221,Ing0506-2
q022,c0225,Ing0506-2
q022,c0253,Ing0506-2
q022,c0932,Ing0506-2
q023,c0225,Ing0506-2
q023,c0221,Ing0506-2
q024,c0178,Ing0506-2
q024,c0195,Ing0506-2
q024,c0206,Ing0506-2
q025,c0252,Ing0506-2
q025,c0191,Ing0506-2
q025,c0110,Ing0506-2
q026,c0515,Ing0506-2
q026,c0201,Ing0506-2
q026,c0203,Ing0506-2
q027,c0257,Ing0506-2
q027,c0515,Ing0506-2
q027,c0201,Ing0506-2
q027,c0467,Ing0506-2
q028,c0257,Ing0506-2
q028,c0515,Ing0506-2
q028,c0201,Ing0506-2
q028,c0106,Ing0506-2
q029,c0129,Ing0506-2
q029,c0131,Ing0506-2
q029,c0152,Ing0506-2
q029,c0975,Ing0506-2
q030,c0129,Ing0506-2
q030,c0131,Ing0506-2
q030,c0152,Ing0506-2
q030,c0955,Ing0506-2
q031,c0129,Ing0506-2
q031,c0152,Ing0506-2
q031,c0983,Ing0506-2
q032,c0132,Ing0506-2
q032,c0133,Ing0506-2
q032,c0153,Ing0506-2
q032,c0883,Ing0506-2
q033,c0132,Ing0506-2
q033,c0153,Ing0506-2
q033,c0980,Ing0506-2
q034,c0132,Ing0506-2
q034,c0153,Ing0506-2
q034,c0897,Ing0506-2
